source_file	seq	headword	page	sentence_no	sentence_clean
1501-1750.md	1721	时常	479	1	⑪我ｲI]时常在一起打篭球。
1501-1750.md	1721	时常	479	3	@我 1i]时常凡面。
1501-1750.md	1723	时光	480	3	’＠我现在オ感到时光的宝贵。
1501-1750.md	1724	时机	480	4	他ｲ､姪常在一起淡姶吋 事。
1501-1750.md	1725	时事	480	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①最近有今巴黎吋装展覧。’＠迄些吋装都是他没汁的。
1501-1750.md	1725	时事	480	4	他ｲl'1美的都 是国除名牌吋装。
1501-1750.md	1726	时装	480	1	’＠迄些时装都是他没汁的。
1501-1750.md	1727	识别	481	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪他美的左西都恨実息。’＠迄小仮億的菜又実恵又好吃。
1501-1750.md	1727	识别	481	5	我ｲi]把真正的実息姶了衣民。 ’ ＠迄是一秤又秀芳幼，没什公実息｡
1501-1750.md	1727	识别	481	7	我ｲ､希望大家都可以得到一些実息。 Ｆ Ｓ Ｌ
1501-1750.md	1728	实惠	481	2	’＠迄小仮亿的菜又实恵又好吃。
1501-1750.md	1728	实惠	481	7	我ｲi]把真正的实息姶了衣民。
1501-1750.md	1728	实惠	481	9	我ｲ､希望大家都可以得到一些实息。
1501-1750.md	1729	实力	481	2	他ｲ､梱有彊大的姪沸实力。
1501-1750.md	1729	实力	481	4	我ｲ､逐不具各ガ大招生的实 力。
1501-1750.md	1730	实施	481	4	我ｲl,]叔扱实施新措施，改 善现在的情况。
1501-1750.md	1731	事实求是	482	1	可题 ①我ｲl､1实事求是，有什公况什公。
1501-1750.md	1731	事实求是	482	2	我ｲl､]升展工作一贯本着实事 求是的原则。
1501-1750.md	1732	实行	482	1	＝ー＝ーーーー一一ローーーーーーーーーーーーー一一一一一＝ーーーー一一一一一一一ー一一一ーーーー＝■ーー＝＝一一一一一一一一一一一一一一＝＝＝ー‐ーー一一一＝一一一一＝ー画 く功＞实队去倣、去实现（汁戈I、姻缅、政策等） ⑪我ｲ、己姪实行了新的亦法。
1501-1750.md	1732	实行	482	3	’ ＠力了提高管理水平，公司全面实行了责任制。
1501-1750.md	1732	实行	482	4	我ｲI]实行辻一 段时同收労管理制度，但效果不太好。
1501-1750.md	1733	实质	482	1	’＠他方我ｲ､解决了一些实疏'可题。
1501-1750.md	1733	实质	482	4	我ｲl､]淡活的实坑内容是加彊合作。
1501-1750.md	1733	实质	482	6	483 fshi l〈劫＞肌地上掌起家西 ①他圦地上舍起一决石失。
1501-1750.md	1733	实质	482	7	’＠手机拝了，快拾起来'巴。
1501-1750.md	1733	实质	482	8	、他在海 辿袷了ｲ艮多瓜売。
1501-1750.md	1734	拾	483	1	从今年9月到明年8月力学校的一小年度。＠公司从3月成立，到毎年2月算一介年度
1501-1750.md	1734	拾	483	2	他ｲ､正在研究年度生戸汁戈'l｡
1501-1750.md	1734	拾	483	3	本年度我ｲi]取得了不错的效益
1501-1750.md	1735	使命	483	1	l〈名＞派人去执行任各的命令，也指重要的任各 ①他光茉地完成了上扱赋予的使命。
1501-1750.md	1735	使命	483	4	他ｲi]在工作中有使命感，所以不伯困唯。
1501-1750.md	1737	示威	483	2	他ｲ､向政府示威，要求锋放学 生。
1501-1750.md	1737	示威	483	5	le他ｲi]挙行了大规模的示威活幼。
1501-1750.md	1738	示意	484	1	’＠他拝拝手，示意告别。
1501-1750.md	1738	示意	484	4	示意我ｲl､]皮咳拐背了。
1501-1750.md	1740	世界观	484	2	作ｲl､]争姶的'可题是世界泛l可题。
1501-1750.md	1742	势力	485	1	’＠迄ｲ､国家的海上势力非常彊大。
1501-1750.md	1742	势力	485	2	他ｲi]在 不断が大自己的势力萢固。
1501-1750.md	1742	势力	485	4	霞我ｲl.]要初底消天远股反幼势力。
1501-1750.md	1743	事故	485	1	＠迄起火夷事故的原因己姪查清楚 了。
1501-1750.md	1743	事故	485	2	’e工r要减少甚至杜绝重大事故友生。
1501-1750.md	1744	事迹	485	1	在古代，奴乗ｲl､]没有停止辻反抗
1501-1750.md	1744	事迹	485	2	在奴业私会，人民是受圧迫的。＠他ｲ､不甘心当奴业，不断游行斗争
1501-1750.md	1744	事迹	485	5	他ｲl､]初底推翻了奴业制度。386郷虐待「ＮＪjWInu6＜劫＞移劫；结移⑪远张菓子有人榔辻
1501-1750.md	1744	事迹	485	7	我ｲ､把床榔到盲戸那辺,巴
1501-1750.md	1744	事迹	485	10	我ｲ､把远张沙友郷走p巴
1501-1750.md	1745	事件	485	1	l〈名〉厨史上或社会上有重要影1I向的事情 ③逗是尻史上有名的事件。
1501-1750.md	1746	事态	486	2	我ｲl,]要采取 措施，防止事悉ガ大。
1501-1750.md	1746	事态	486	5	事悉的変化ｲ艮雄缅料。 h
1501-1750.md	1747	事务	486	3	我ｲ｢]逐在亦理有美事秀。
1501-1750.md	1748	事项	486	1	、他ｲl､]正在商量公司的一些事顶。
1501-1750.md	1748	事项	486	4	我ｲl,]有人寺、负责淡判事顶，伸就不要操心了。
1501-1750.md	1749	事业	486	1	く名＞入所↓人事的有一定的目祢、规模、体系等，井対社会没展有 一定影ﾛ向的工作 ②老师佃都非常热爱教育事止。
1501-1750.md	1749	事业	486	4	一家人都支持他干远輌事止。 48r
1501-1750.md	1750	试图	487	3	l可出一条成功的道略。
1501-1750.md	1750	试图	487	4	科 学家ｲi増减圏解升速小谜，但没有成功。
1751-2000.md	1751	试验	487	1	通辻武聡，我ｲ､得出了远小 钴姶。
1751-2000.md	1751	试验	487	3	可题。 ＜名〉力了解事物性能、事情姑果而游行的芸拭性活幼 ③我ｲl､]的武诠荻得了成功。
1751-2000.md	1753	视频	487	4	’ ＠演许者一辺播放祝叛，一辺并解。
1751-2000.md	1756	是非	488	2	休息公是非不分，批坪起我ｲi]来了？
1751-2000.md	1756	是非	488	3	他没有判断是 非的能力，狼容易上当。 ②矛盾；钏纷 ⑪他ｲi]之同有根多是非。
1751-2000.md	1756	是非	488	4	@我不想加入到他ｲ､的是非中。
1751-2000.md	1757	适宜	489	2	他ｲ､梱有彊大的姪沸実力。
1751-2000.md	1757	适宜	489	4	我ｲ､逐不具各ガ大招生的実 力。
1751-2000.md	1757	适宜	489	5	建筑公司自身的実力不壊，承担不了迭小坂目。’＠他ｲi]保 存了一部分実力，准各下一場比幕。
1751-2000.md	1758	逝世	489	3	斫到他逝世的消息，我ｲl､]都恨震’原。
1751-2000.md	1761	收缩	490	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①我ｲl､1実事求是，有什公況什公。
1751-2000.md	1761	收缩	490	2	我ｲl､]升展工作一貫本着実事 求是的原則。
1751-2000.md	1761	收缩	490	5	希望体ｲ
1751-2000.md	1762	收益	490	1	随着姪沸的友展，人ｲi]的收益也 在逐歩増加。
1751-2000.md	1762	收益	490	2	速硕技木蛤我ｲi]帯来了巨大收益。
1751-2000.md	1762	收益	490	3	我ｲi]常要改 迭没各，増加收益。
1751-2000.md	1762	收益	490	4	＠工r迄小月取得了良好的收壷。
1751-2000.md	1763	收音机	490	1	’＠迄台收音机我用了十年了。
1751-2000.md	1763	收音机	490	2	他毎 天早上都要q斤收音机戸播。
1751-2000.md	1764	手法	491	1	’＠速件工乞品的制作手法根独 特。
1751-2000.md	1764	手法	491	2	他ｲ艮想学才速秤新颖的手法。
1751-2000.md	1764	手法	491	5	不正当的手段 ③他ｲl1的手法井不高明，党然述有人上当。
1751-2000.md	1765	手势	491	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③他迄祥倣実旋上是力了自己。’＠他方我ｲ､解決了一些実疏'可題。
1751-2000.md	1765	手势	491	4	我ｲl､]淡活的実坑内容是加彊合作。
1751-2000.md	1766	手艺	491	5	大家清看老ｿ市的示萢。 示威shiwel ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈劫>力了表示抗波或有所要求而挙行集体活動昆示威力 ⑪大街上一些人在涛行示威。
1751-2000.md	1766	手艺	491	6	他ｲ､向政府示威，要求鋒放学 生。
1751-2000.md	1766	手艺	491	8	那些人不断挙行示威， 要求増加エ街。le他ｲi]挙行了大規模的示威活幼。
1751-2000.md	1767	守护	491	3	作ｲl､]争姶的'可題是世界汎l可題。
1751-2000.md	1768	首饰	492	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③遠秤倣法勢必会造成浮重后果。’＠堆破坏坏境，堆勢必要遭到 懲罰｡
1751-2000.md	1769	首要	492	4	首要人物述没来，我ｲﾛ只能再等一等。
1751-2000.md	1770	受罪	492	1	他ｲ､的目的就是想辻我受 罪。
1751-2000.md	1770	受罪	492	2	远耕病ｲ艮痒，地辅实受罪了。
1751-2000.md	1771	授予	492	1	'＠最近工r授予了他“先游生戸者” 的称号。
1751-2000.md	1771	授予	492	2	le迄张笑状是公司忌姪理素自授予我的。
1751-2000.md	1772	书法	493	2	他的吊法在 局史上ｲ艮有影，向。
1751-2000.md	1772	书法	493	5	我ｲ艮喜炊远幅名法作品。
1751-2000.md	1772	书法	493	6	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ＜名＞名的息称 ⑪他l司瑛了大量的外丈吊籍。
1751-2000.md	1772	书法	493	10	迭批お籍是一小外国朋友赠送姶我的。 おう己（书记)shOji ＜名＞党、困俎娯中的主要负责人 ⑪他ｲl､]逸出了新一届名泛。
1751-2000.md	1772	书法	493	14	他是我ｲi]学校新来的党委おう己。 お面（书面)shOmbn <形＞用文字表迭的（眼“口失”相対） ⑪我ｲ､需要筌汀一小名面合同。
1751-2000.md	1773	书籍	493	1	目前的事悉ｲ艮評童。
1751-2000.md	1773	书籍	493	3	我ｲl,]要采取 措施，防止事悉ガ大。
1751-2000.md	1773	书籍	493	6	事悉的変化ｲ艮雄緬料。 h 濁り 戸
1751-2000.md	1774	书记	493	4	我ｲ｢]逐在亦理有美事秀。
1751-2000.md	1775	书面	493	2	他ｲl､]正在商量公司的一些事頂。
1751-2000.md	1775	书面	493	5	我ｲl,]有人寺、負責淡判事頂，伸就不要操心了。
1751-2000.md	1776	舒畅	494	1	く名>入所↓人事的有一定的目祢、規模、体系等，井対社会没展有 一定影ﾛ向的工作 ②老師佃都非常熱愛教育事止。
1751-2000.md	1777	疏忽	494	2	他ｲ､完全疏忽了安全同题，送狼危険。
1751-2000.md	1777	疏忽	494	3	由子我ｲ､的疏忽， 比幕オ失败了。
1751-2000.md	1778	疏远	494	1	〈劫〉打算（倣某事） ③我武圏坑服他ｲ
1751-2000.md	1778	疏远	494	3	他ｲ､武圏通辻淡判来解決遮 小
1751-2000.md	1778	疏远	494	5	他武團通辻自己的努力, l可出一条成功的道略。
1751-2000.md	1778	疏远	494	6	科 学家ｲi増減圏解升速小謎，但没有成功。
1751-2000.md	1779	数	495	4	远公 多人，我数一天也数不完。 ②在某方面指出最突出的 ⑪我ｲi]班数他写的字漂亮。
1751-2000.md	1779	数	495	5	’＠三小兄弟中，数我最接。
1751-2000.md	1779	数	495	7	整小公司数他的止秀能力强。 *shU
1751-2000.md	1779	数	495	9	’＠富外射游来几束I日光。
1751-2000.md	1782	树立	495	1	.- ＜幼＞建立（多用子抽象的、好的事情） ⑪人ｲi]的法制泛念逐歩村立起来了。
1751-2000.md	1782	树立	495	2	我ｲ､皮咳村立信心，成腔困 堆。
1751-2000.md	1782	树立	495	4	他力我ｲl,]树立了携 祥。
1751-2000.md	1783	竖	496	1	他隆起大栂指，今賛弦子ｲ､的表现。
1751-2000.md	1783	竖	496	4	他 111把舌il倒的材隆起来了。 〈形＞物体弓地面垂宣的（眼“横”相対） ①老ｿ市在黒板上画了一条隆践。
1751-2000.md	1783	竖	496	5	’＠他穿着件隆条的村衣。
1751-2000.md	1783	竖	496	9	’＠迄小豊写得有点ル 歪了。
1751-2000.md	1784	数额	496	1	迭里的土地幹庄稼非常這宜。，②只要気候条件這宜，小草就会 生技。’＠我迩没桟到這宜的合作伏伴。，④遠里的坏境非常造宜学 弓。’⑤迭秤顔色的衣服老人和弦子穿都ｲ艮造宜。，⑥我覚得冬天去 那里旅涛比較這宜。 ’ 逝世shishi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ⑪ヌリ教授昨晩不幸逝世了。
1751-2000.md	1784	数额	496	4	斫到他逝世的消息，我ｲl､]都恨震’原。
1751-2000.md	1785	数目	496	2	由子鋏少延据，他 ｲ､鋒放了嫌疑人。
1751-2000.md	1785	数目	496	4	炭争錯 束后，他ｲI､]都被鋒放了。
1751-2000.md	1785	数目	496	5	他被提前鋒放了出来。 ②把内部所包含的物演或能量放出来 ③樹木鋒放出了大量氣完｡'＠返些化学物境能量鋒放得ｲ艮快｡
1751-2000.md	1786	耍	497	1	、核子ｲi]正在院子里要泥。
1751-2000.md	1787	衰老	497	2	’＠自圦上次生病后，他衰老得ｲ艮快。
1751-2000.md	1787	衰老	497	3	’ ＠失去素人是他迅速衰老的原因。
1751-2000.md	1789	率领	498	1	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ①返秤布洗辻之后就会收鏥。’＠人曝張的吋候，肌肉就收鏥起 来。
1751-2000.md	1789	率领	498	2	他收鏥看身体，好像ｲ艮冷的祥子。
1751-2000.md	1789	率领	498	4	他ｲil正在收鏥兵力，准各集 中避攻。
1751-2000.md	1789	率领	498	7	迭小輌目規模太大，可以考慮收錆一下。 ~ 』 Ｓ ロ 收益sh6uyi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ③我ｲI'1公司今年的收益不錯。
1751-2000.md	1789	率领	498	8	随着姪沸的友展，人ｲi]的收益也 在逐歩増加。
1751-2000.md	1789	率领	498	9	速碩技木蛤我ｲi]帯来了巨大收益。
1751-2000.md	1789	率领	498	10	我ｲi]常要改 迭没各，増加收益。
1751-2000.md	1789	率领	498	11	＠工r迄小月取得了良好的收壷。
1751-2000.md	1790	涮火锅	498	1	我ｲl.1中午吃的是刷火鍋。
1751-2000.md	1790	涮火锅	498	3	我ｲl.] 常去那家仮店測火鍋吃。
1751-2000.md	1790	涮火锅	498	4	我ｲ､一辺刑着火鍋，一辺聯天ル，感覚 好扱了。 ■ Ｓ ユ
1751-2000.md	1791	双胞胎	498	2	姐姐杯上了双胞胎。’＠遠吋双胞 胎穿着一祥的衣服。
1751-2000.md	1791	双胞胎	498	4	地特 別希望生一対双胞胎。 爽快shu6n9kutli ②他答皮得非常爽快。
1751-2000.md	1791	双胞胎	498	5	我喜炊他迭井爽快的性格。’＠他爽快地 接受了我ｲ､的建奴。
1751-2000.md	1792	爽快	498	2	’＠他爽快地 接受了我ｲ､的建奴。
1751-2000.md	1792	爽快	498	7	把想况的都坑出来了，心里爽快了ｲ艮多。
1751-2000.md	1792	爽快	498	9	那天我ｲﾛ玩ル得非常爽快，根晩オ回家。
1751-2000.md	1794	水龙头	499	2	休往上拾一下水尤失，就 会出水。’＠往右杵，水尤失就美上了。
1751-2000.md	1794	水龙头	499	4	厨房的水管迩没装水尤失。 水泥shuini ①他家霊房子，芙了西叱水泥。
1751-2000.md	1797	司法	500	1	我ｲ､会依法力事，雄抄司法公 ‘正。
1751-2000.md	1798	司令	500	1	｡蝋伽拟 到了司今的指示，要我ｲl､]全力倣好救援エ作。
1751-2000.md	1799	私自	500	2	’＠他私自夸移了公司的部分财戸。
1751-2000.md	1799	私自	500	3	④他ｲI,]遥反规定,私自筌灯了 一价工作合同。
1751-2000.md	1800	思念	500	1	’＠多年来，他一真思念故多。
1751-2000.md	1801	思索	501	4	他延在考慮l可題， 我ｲi]不要打断他的思錯。
1751-2000.md	1801	思索	501	6	速篇文章把我的思錯帯回到了伐争年代。 斯文sTwen ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈形〉（悦活、倣事）文明、有修葬（眼“粗俗”相対） ⑪他看起来狼斯文，像小知鋲分子。
1751-2000.md	1801	思索	501	9	弟弟在客人面前表現得狼斯 文。’＠体不要装斯丈了，想悠去倣就冬公倣膠巴。
1751-2000.md	1802	思维	501	1	〈名〉人脳対事物游行分析、捺合、判断等的圦沢活功 ③他思雄敏捷，善子友现l可题。
1751-2000.md	1802	思维	501	2	同学ｲi]的思锥根活 既。
1751-2000.md	1802	思维	501	5	在返小河题上，我ｲ'､]皮咳蒋変思锥模式。
1751-2000.md	1802	思维	501	6	我ｲﾛ皮咳培恭弦子ｲ'1创造性思锥的能力。
1751-2000.md	1803	思绪	501	3	他延在考虑l可题， 我ｲi]不要打断他的思错。
1751-2000.md	1804	斯文	501	5	’＠体不要装斯丈了，想悠去倣就冬公倣胶巴。
1751-2000.md	1805	死亡	502	5	医生通辻ﾇ寸P体的栓 查，友现了他死亡的原因。
1751-2000.md	1808	饲养	502	2	婿娼伺恭了島、牛、羊，毎天都要授乞 1i]｡
1751-2000.md	1809	肆无忌惮	503	1	〈成屠＞任意倣遥法的事，一点JL也不愿忌 ③迭些没有牌子的汽牟津元忌‘阵地在岛路上行破。
1751-2000.md	1809	肆无忌惮	503	3	、他ｲil送祥津元忌悼地造假j根快就 被查出来了。
1751-2000.md	1810	搜	503	5	’＠他的眉毛向上一苇，我 就明白什公意思了。
1751-2000.md	1811	搜索	503	4	他ｲi]捜索了四五遍，也没桟到那只猴 子。
1751-2000.md	1811	搜索	503	5	我建双作ｲnヶ大捜索萢固，迭一歩查我丈物的下落。
1751-2000.md	1813	苏醒	504	1	他嫡了両天后婆子亦醒了。’＠他芥醒辻来后喝了一碗溺。
1751-2000.md	1813	苏醒	504	5	他芥醒得ｲ艮快，現在己錘没有危険了。
1751-2000.md	1814	俗话	504	2	他琲道理ｲ艮喜吹用俗活。
1751-2000.md	1814	俗话	504	4	’＠俗活蚤然通俗，但非常有道理。
1751-2000.md	1815	诉讼	504	3	在遠場訴公中，我ｲ､有充分的征据。
1751-2000.md	1815	诉讼	504	5	我ｲi]有叔遠祥倣。
1751-2000.md	1815	诉讼	504	6	法院将吋他提起刑事脈公。 素食sUshi ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ l<名〉不含肉美的食物（眼‘‘華，，相対）
1751-2000.md	1817	素质	505	2	我ｲ1､]厘当加彊教育，提高国民 素履。
1751-2000.md	1817	素质	505	5	他己姪具各了一定的素疏，可以 叺事速項工作。 塑造sllzdo 〈劫〉①用泥土等制作人或物体的形象 ⑪他丞在塑造一座雛像。’＠人ｲI､]力送位作家塑造了一座培像。
1751-2000.md	1817	素质	505	6	大学生ｲl､]塑造的水雌非常逼真。
1751-2000.md	1817	素质	505	7	乞木家ｲl､]精心塑造了迭些塑 像。
1751-2000.md	1817	素质	505	12	有位作家説辻，童 年是塑造人生情感伽向的重要吋期。 ｒ Ｓ Ｌ 算了sudnle ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ 〈劫>表示不再汁較，就速祥ﾛ巴 ⑪算了，我ｲi]今天不吋玲了。
1751-2000.md	1817	素质	505	16	我ｲl､]不能就送祥算了，得我他ｲ'1'可清楚。
1751-2000.md	1818	塑造	505	2	’＠人ｲI､]力送位作家塑造了一座培像。
1751-2000.md	1818	塑造	505	3	大学生ｲl､]塑造的水雌非常逼真。
1751-2000.md	1818	塑造	505	4	乞木家ｲl､]精心塑造了迭些塑 像。
1751-2000.md	1819	算了	505	1	〈劫＞表示不再汁较，就速祥ﾛ巴 ⑪算了，我ｲi]今天不时玲了。
1751-2000.md	1819	算了	505	5	我ｲl､]不能就送祥算了，得我他ｲ'1'可清楚。
1751-2000.md	1820	算数	506	1	我況活算数，休就放心ﾛ巴。
1751-2000.md	1821	随即	506	5	事故友生以后，他ｲl､]随即展升了渦査。
1751-2000.md	1823	随手	506	3	’＠他奋 下腰，随手栓起了那小銭包。
1751-2000.md	1823	随手	506	4	’＠他镝在床上，随手打升了屯祝机。
1751-2000.md	1825	岁月	507	3	在我童年的夛月里， 父母蛤了我ｲ艮多爱。
1751-2000.md	1825	岁月	507	4	在那些ﾇ艮堆的夛月里，我ｲﾛｰ宜互相鼓励。
1751-2000.md	1826	隧道	507	1	〈名＞在地下、山中拾的通道 ⑪建没迄条鉄路时，柁了ｲ艮多随道。
1751-2000.md	1826	隧道	507	2	我ｲl､]一路要姪辻三条睦道。
1751-2000.md	1826	隧道	507	5	穿辻远条隆道，我ｲ､就快到了。
1751-2000.md	1829	索性	508	1	’＠他ｲ､等了半天，也没凡 人来，后来索性就不等了。
1751-2000.md	1829	索性	508	7	工人ｲ､正在施修堀了的鉄路。
1751-2000.md	1832	塔	509	4	他ｲil爬到塔头上去了。
1751-2000.md	1845	探讨	513	2	在会上，他栓时了自己的l可 題。
1751-2000.md	1845	探讨	513	4	他栓时得ｲ艮深刻，我 出了l可題的原因。
1751-2000.md	1845	探讨	513	5	他就这小l可題栓汁进三次了。 ①他写的栓时ｲ良深刻。
1751-2000.md	1845	探讨	513	6	作得写小栓付税清楚速些l可題。
1751-2000.md	1845	探讨	513	7	速价 栓汁領尋己姪看进了。 ＠他写的栓う寸領等不満意，只得再写一傍。
1751-2000.md	1853	淘气	515	1	〈形>指核子愛玩JL、愛
1751-2000.md	1853	淘气	515	7	’ Ｆ Ｔ 」 淘汰tdott]i ②工r淘汰了一些旧没各。
1751-2000.md	1853	淘气	515	9	我ｲi] 一連淘汰了三名ﾇﾅ手。’＠如果不学牙，就会被吋代淘汰。
1751-2000.md	1857	特长	516	2	我ｲl､]要充分友拝他技水好的特技。
1751-2000.md	1857	特长	516	5	他補 実没有表演方面的特技，作就不要力堆他了。 特定teding ⑪那是特定房史吋期的一頂政策。’②在遠秤特定的坏境中，人容 易変得暴繰。，③在迭秤特定背景下，他只能那公倣。’④特定的家 庭坏境決定了他的性格。 特色t白s白 く名>事物突出的、典型的特点和風格 ⑪地的打扮恨有特色。
